None,ticker,date,adj_close
2143,GE,2014-07-01,23.691356327857
2144,GE,2014-06-30,23.583668344549
2145,GE,2014-06-27,23.718278323685
2146,GE,2014-06-26,23.592642343158
2147,GE,2014-06-25,23.709304325075
2148,GE,2014-06-24,23.85288830282
2149,GE,2014-06-23,23.94262828891
2150,GE,2014-06-20,24.202874248573
2151,GE,2014-06-19,24.166978254136
2152,GE,2014-06-18,23.935544944889
2153,GE,2014-06-17,23.917742382639
2154,GE,2014-06-16,23.873235977014
2155,GE,2014-06-13,24.069064161762
2156,GE,2014-06-12,23.997853912763
2157,GE,2014-06-11,24.166978254136
2158,GE,2014-06-10,24.398411563384
2159,GE,2014-06-09,24.425115406759
2160,GE,2014-06-06,24.193682097511
2161,GE,2014-06-05,23.82872957139
2162,GE,2014-06-04,23.632901386642
2163,GE,2014-06-03,23.84653213364
2164,GE,2014-06-02,23.882137258139
2165,GE,2014-05-30,23.84653213364
2166,GE,2014-05-29,23.802025728015
2167,GE,2014-05-28,23.730815479016
2168,GE,2014-05-27,23.650703948891
2169,GE,2014-05-23,23.597296262142
2170,GE,2014-05-22,23.597296262142
2171,GE,2014-05-21,23.579493699892
2172,GE,2014-05-20,23.410369358519
2173,GE,2014-05-19,23.686309073391
2174,GE,2014-05-16,23.739716760141
2175,GE,2014-05-15,23.677407792266
2176,GE,2014-05-14,23.819828290265
2177,GE,2014-05-13,23.962248788263
2178,GE,2014-05-12,23.899939820389
2179,GE,2014-05-09,23.517184732018
2180,GE,2014-05-08,23.534987294268
2181,GE,2014-05-07,23.615098824392
2182,GE,2014-05-06,23.312455266145
2183,GE,2014-05-05,23.659605230016
2184,GE,2014-05-02,23.748618041265
2185,GE,2014-05-01,23.82872957139
2186,GE,2014-04-30,23.935544944889
2187,GE,2014-04-29,23.819828290265
2188,GE,2014-04-28,23.837630852515
2189,GE,2014-04-25,23.677407792266
2190,GE,2014-04-24,23.552789856517
2191,GE,2014-04-23,23.517184732018
2192,GE,2014-04-22,23.659605230016
2193,GE,2014-04-21,23.668506511141
2194,GE,2014-04-17,23.641802667767
2195,GE,2014-04-16,23.25014629827
2196,GE,2014-04-15,22.983107864523
2197,GE,2014-04-14,22.885193772149
2198,GE,2014-04-11,22.635957900651
2199,GE,2014-04-10,22.769477117525
2200,GE,2014-04-09,23.098824519147
2201,GE,2014-04-08,22.920798896649
2202,GE,2014-04-07,23.009811707898
2203,GE,2014-04-04,23.161133487021
2204,GE,2014-04-03,23.348060390644
2205,GE,2014-04-02,23.178936049271
2206,GE,2014-04-01,23.027614270148
2207,GE,2014-03-31,23.045416832397
2208,GE,2014-03-28,23.036515551273
2209,GE,2014-03-27,22.974206583398
2210,GE,2014-03-26,22.805082242025
2211,GE,2014-03-25,22.876292491024
2212,GE,2014-03-24,22.618155338402
2213,GE,2014-03-21,22.609254057277
2214,GE,2014-03-20,22.493537402653
2215,GE,2014-03-19,22.502438683778
2216,GE,2014-03-18,22.8317860854
2217,GE,2014-03-17,22.635957900651
2218,GE,2014-03-14,22.351116904654
2219,GE,2014-03-13,22.555846370527
2220,GE,2014-03-12,22.929700177774
2221,GE,2014-03-11,23.054318113522
2222,GE,2014-03-10,23.178936049271
2223,GE,2014-03-07,23.259047579395
2224,GE,2014-03-06,23.33915910952
2225,GE,2014-03-05,23.081021956897
2226,GE,2014-03-04,22.8317860854
2227,GE,2014-03-03,22.360018185779
2228,GE,2014-02-28,22.671563025151
2229,GE,2014-02-27,22.698266868526
2230,GE,2014-02-26,22.520241246028
2231,GE,2014-02-25,22.493537402653
2232,GE,2014-02-24,22.511339964903
2233,GE,2014-02-21,22.199795125531
2234,GE,2014-02-20,22.360018185779
2235,GE,2014-02-19,22.412962190955
2236,GE,2014-02-18,22.633562212519
2237,GE,2014-02-14,22.712978220282
2238,GE,2014-02-13,22.448258194405
2239,GE,2014-02-12,22.404138190092
2240,GE,2014-02-11,22.439434193542
2241,GE,2014-02-10,22.104122160764
2242,GE,2014-02-07,22.22765817284
2243,GE,2014-02-06,22.015882152139
2244,GE,2014-02-05,21.636450115048
2245,GE,2014-02-04,21.68057011936
2246,GE,2014-02-03,21.486442100384
2247,GE,2014-01-31,22.174714167665
2248,GE,2014-01-30,22.50120219958
2249,GE,2014-01-29,22.315898181466
2250,GE,2014-01-28,22.46590619613
2251,GE,2014-01-27,22.12177016249
2252,GE,2014-01-24,22.015882152139
2253,GE,2014-01-23,22.783570227183
2254,GE,2014-01-22,22.933578241847
2255,GE,2014-01-21,23.198298267724
2256,GE,2014-01-17,23.454194292739
2257,GE,2014-01-16,24.001282346219
2258,GE,2014-01-15,24.124818358295
2259,GE,2014-01-14,23.79833032638
2260,GE,2014-01-13,23.586554305678
2261,GE,2014-01-10,23.789506325517
2262,GE,2014-01-09,24.018930347944
2263,GE,2014-01-08,24.010106347082
2264,GE,2014-01-07,24.080698353982
2265,GE,2014-01-06,24.054226351395
2266,GE,2014-01-03,24.248354370371
2267,GE,2014-01-02,24.266002372097
2268,F,2016-12-30,11.487500352505
2269,F,2016-12-29,11.58220357058
2270,F,2016-12-28,11.601144214195
2271,F,2016-12-27,11.7337287195
2272,F,2016-12-23,11.800020972152
2273,F,2016-12-22,11.743199041307
2274,F,2016-12-21,11.970486764688
2275,F,2016-12-20,12.103071269993
2276,F,2016-12-19,11.989427408303
2277,F,2016-12-16,11.96101644288
2278,F,2016-12-15,11.913664833842
2279,F,2016-12-14,11.866313224805
2280,F,2016-12-13,12.093600948185
2281,F,2016-12-12,12.140952557223
2282,F,2016-12-09,12.472413820485
2283,F,2016-12-08,12.33982931518
2284,F,2016-12-07,12.368240280603
2285,F,2016-12-06,11.894724190227
2286,F,2016-12-05,11.781080328537
2287,F,2016-12-02,11.591673892387
2288,F,2016-12-01,11.77161000673
2289,F,2016-11-30,11.326504881777
2290,F,2016-11-29,11.288623594547
2291,F,2016-11-28,11.288623594547
2292,F,2016-11-25,11.402267456237
2293,F,2016-11-23,11.269682950932
2294,F,2016-11-22,11.260212629125
2295,F,2016-11-21,11.16550941105
2296,F,2016-11-18,11.137098445627
2297,F,2016-11-17,11.24127198551
2298,F,2016-11-16,11.364386169007
2299,F,2016-11-15,11.402267456237
2300,F,2016-11-14,11.421208099852
2301,F,2016-11-11,11.629555179617
2302,F,2016-11-10,11.307564238162
2303,F,2016-11-09,10.966632653092
2304,F,2016-11-08,10.871929435017
2305,F,2016-11-07,10.966632653092
2306,F,2016-11-04,10.739344929712
2307,F,2016-11-03,10.748815251519
2308,F,2016-11-02,10.796166860557
2309,F,2016-11-01,10.995043618514
2310,F,2016-10-31,11.118157802012
2311,F,2016-10-28,11.099217158397
2312,F,2016-10-27,11.118157802012
2313,F,2016-10-26,11.250742307317
2314,F,2016-10-25,11.222331341895
2315,F,2016-10-24,11.400018254808
2316,F,2016-10-21,11.241035227464
2317,F,2016-10-20,11.19427551354
2318,F,2016-10-19,11.231683284679
2319,F,2016-10-18,11.119459971261
2320,F,2016-10-17,11.110108028476
2321,F,2016-10-14,11.13816385683
2322,F,2016-10-13,11.13816385683
2323,F,2016-10-12,11.184923570755
2324,F,2016-10-11,11.21297939911
2325,F,2016-10-10,11.334554655313
2326,F,2016-10-07,11.493537682657
2327,F,2016-10-06,11.587057110506
2328,F,2016-10-05,11.67122459557
2329,F,2016-10-04,11.409370197593
2330,F,2016-10-03,11.315850769744
2331,F,2016-09-30,11.287794941389
2332,F,2016-09-29,11.19427551354
2333,F,2016-09-28,11.306498826959
2334,F,2016-09-27,11.203627456325
2335,F,2016-09-26,11.231683284679
2336,F,2016-09-23,11.381314369238
2337,F,2016-09-22,11.390666312023
2338,F,2016-09-21,11.306498826959
2339,F,2016-09-20,11.222331341895
2340,F,2016-09-19,11.325202712529
2341,F,2016-09-16,11.325202712529
2342,F,2016-09-15,11.325202712529
2343,F,2016-09-14,11.353258540883
2344,F,2016-09-13,11.577705167721
2345,F,2016-09-12,11.876967336838
2346,F,2016-09-09,11.577705167721
2347,F,2016-09-08,11.905023165193
2348,F,2016-09-07,11.876967336838
2349,F,2016-09-06,11.848911508484
2350,F,2016-09-02,11.68992848114
2351,F,2016-09-01,11.633816824431
2352,F,2016-08-31,11.783447908989
2353,F,2016-08-30,11.736688195065
2354,F,2016-08-29,11.661872652785
2355,F,2016-08-26,11.577705167721
2356,F,2016-08-25,11.661872652785
2357,F,2016-08-24,11.502889625442
2358,F,2016-08-23,11.615112938861
2359,F,2016-08-22,11.559001282151
2360,F,2016-08-19,11.587057110506
2361,F,2016-08-18,11.530945453797
2362,F,2016-08-17,11.587057110506
2363,F,2016-08-16,11.540297396582
2364,F,2016-08-15,11.624464881646
2365,F,2016-08-12,11.530945453797
2366,F,2016-08-11,11.512241568227
2367,F,2016-08-10,11.456129911517
2368,F,2016-08-09,11.512241568227
2369,F,2016-08-08,11.390666312023
2370,F,2016-08-05,11.400018254808
2371,F,2016-08-04,11.297146884174
2372,F,2016-08-03,11.343906598098
2373,F,2016-08-02,11.166219685185
2374,F,2016-08-01,11.67122459557
2375,F,2016-07-29,11.839559565699
2376,F,2016-07-28,11.886319279623
2377,F,2016-07-27,12.943088814318
2378,F,2016-07-26,12.961792699888
2379,F,2016-07-25,12.795260031367
2380,F,2016-07-22,12.804511846285
2381,F,2016-07-21,12.878526365628
2382,F,2016-07-20,12.711993697107
2383,F,2016-07-19,12.628727362846
2384,F,2016-07-18,12.628727362846
2385,F,2016-07-15,12.554712843503
2386,F,2016-07-14,12.573216473339
2387,F,2016-07-13,12.471446509243
2388,F,2016-07-12,12.443691064489
2389,F,2016-07-11,12.277158395968
2390,F,2016-07-08,12.110625727447
2391,F,2016-07-07,11.796064020241
2392,F,2016-07-06,11.62953135172
2393,F,2016-07-05,11.472250498117
2394,F,2016-07-01,11.768308575487
2395,F,2016-06-30,11.62953135172
2396,F,2016-06-29,11.611027721884
2397,F,2016-06-28,11.462998683199
2398,F,2016-06-27,11.250206940089
2399,F,2016-06-24,11.583272277131
2400,F,2016-06-23,12.3974319899
2401,F,2016-06-22,12.193892061708
2402,F,2016-06-21,12.230899321379
2403,F,2016-06-20,12.415935619736
2404,F,2016-06-17,12.267906581051
2405,F,2016-06-16,12.138381172201
2406,F,2016-06-15,12.036611208105
2407,F,2016-06-14,11.879330354501
2408,F,2016-06-13,12.008855763351
2409,F,2016-06-10,12.119877542365
2410,F,2016-06-09,12.267906581051
2411,F,2016-06-08,12.360424730229
2412,F,2016-06-07,12.378928360065
2413,F,2016-06-06,12.193892061708
2414,F,2016-06-03,12.064366652858
2415,F,2016-06-02,12.221647506461
2416,F,2016-06-01,12.129129357283
2417,F,2016-05-31,12.480698324161
2418,F,2016-05-27,12.443691064489
2419,F,2016-05-26,12.452942879407
2420,F,2016-05-25,12.508453768914
2421,F,2016-05-24,12.295662025804
2422,F,2016-05-23,12.147632987119
2423,F,2016-05-20,12.203143876626
2424,F,2016-05-19,12.110625727447
2425,F,2016-05-18,12.175388431872
2426,F,2016-05-17,12.156884802036
2427,F,2016-05-16,12.323417470558
2428,F,2016-05-13,12.230899321379
2429,F,2016-05-12,12.351172915311
2430,F,2016-05-11,12.323417470558
2431,F,2016-05-10,12.480698324161
2432,F,2016-05-09,12.323417470558
2433,F,2016-05-06,12.434439249572
2434,F,2016-05-05,12.323417470558
2435,F,2016-05-04,12.31416565564
2436,F,2016-05-03,12.425187434654
2437,F,2016-05-02,12.600971918093
2438,F,2016-04-29,12.545461028586
2439,F,2016-04-28,13.035807219231
2440,F,2016-04-27,12.637979177764
2441,F,2016-04-26,12.583071230576
2442,F,2016-04-25,12.427498713543
2443,F,2016-04-22,12.454952687137
2444,F,2016-04-21,12.491557985263
2445,F,2016-04-20,12.482406660731
2446,F,2016-04-19,12.299380170105
2447,F,2016-04-18,12.12550500401
2448,F,2016-04-15,11.841813943538
2449,F,2016-04-14,11.979083811508
2450,F,2016-04-13,11.951629837914
2451,F,2016-04-12,11.722846724631
2452,F,2016-04-11,11.585576856661
2453,F,2016-04-08,11.484912286817
2454,F,2016-04-07,11.457458313223
2455,F,2016-04-06,11.731998049162
2456,F,2016-04-05,11.686241426506
2457,F,2016-04-04,11.7136954001
2458,F,2016-04-01,11.98823513604
2459,F,2016-03-31,12.354288117293
2460,F,2016-03-30,12.217018249323
2461,F,2016-03-29,12.079748381353
2462,F,2016-03-28,11.979083811508
2463,F,2016-03-24,11.951629837914
2464,F,2016-03-23,12.134656328541
2465,F,2016-03-22,12.436650038075
2466,F,2016-03-21,12.500709309794
2467,F,2016-03-18,12.482406660731
2468,F,2016-03-17,12.326834143699
2469,F,2016-03-16,12.354288117293
2470,F,2016-03-15,12.107202354947
2471,F,2016-03-14,12.143807653072
2472,F,2016-03-11,12.162110302135
2473,F,2016-03-10,12.033991758696
2474,F,2016-03-09,12.070597056822
2475,F,2016-03-08,12.107202354947
2476,F,2016-03-07,12.464104011669
2477,F,2016-03-04,12.436650038075
2478,F,2016-03-03,12.390893415418
2479,F,2016-03-02,12.098051030416
2480,F,2016-03-01,11.979083811508
2481,F,2016-02-29,11.448306988691
2482,F,2016-02-26,11.411701690566
2483,F,2016-02-25,11.338491094315
2484,F,2016-02-24,11.054800033844
2485,F,2016-02-23,11.365945067909
2486,F,2016-02-22,11.494063611348
2487,F,2016-02-19,11.073102682907
2488,F,2016-02-18,11.219523875408
2489,F,2016-02-17,11.228675199939
2490,F,2016-02-16,10.862622218686
2491,F,2016-02-12,10.569779833684
2492,F,2016-02-11,10.222029501493
2493,F,2016-02-10,10.377602018526
2494,F,2016-02-09,10.386753343057
2495,F,2016-02-08,10.606385131809
2496,F,2016-02-05,10.478266588371
2497,F,2016-02-04,10.551477184621
2498,F,2016-02-03,10.487417912902
2499,F,2016-02-02,10.533174535559
2500,F,2016-02-01,11.045648709313
2501,F,2016-01-29,10.926681490406
2502,F,2016-01-28,10.716201026185
2503,F,2016-01-27,10.844319569624
2504,F,2016-01-26,10.853172075395
2505,F,2016-01-25,10.605301913803
2506,F,2016-01-22,10.746942006141
2507,F,2016-01-21,10.631859431117
2508,F,2016-01-20,10.534481867634
2509,F,2016-01-19,10.57874439649
2510,F,2016-01-15,10.596449408032
2511,F,2016-01-14,10.791204534997
2512,F,2016-01-13,10.800057040768
2513,F,2016-01-12,11.375469915891
2514,F,2016-01-11,11.304649869722
2515,F,2016-01-08,11.101042236986
2516,F,2016-01-07,11.242682329324
2517,F,2016-01-06,11.60563506594
2518,F,2016-01-05,12.145637917978
2519,F,2016-01-04,12.366950562257
2520,F,2015-12-31,12.47318063151
2521,F,2015-12-30,12.544000677679
2522,F,2015-12-29,12.597115712306
2523,F,2015-12-28,12.55285318345
2524,F,2015-12-24,12.667935758475
2525,F,2015-12-23,12.71219828733
2526,F,2015-12-22,12.570558194992
2527,F,2015-12-21,12.15449042375
2528,F,2015-12-18,12.216457964147
2529,F,2015-12-17,12.375803068028
2530,F,2015-12-16,12.71219828733
2531,F,2015-12-15,12.278425504545
2532,F,2015-12-14,12.057112860267
2533,F,2015-12-11,12.07481787181
2534,F,2015-12-10,12.358098056485
2535,F,2015-12-09,12.296130516088
2536,F,2015-12-08,12.366950562257
2537,F,2015-12-07,12.499738148823
2538,F,2015-12-04,12.570558194992
2539,F,2015-12-03,12.375803068028
2540,F,2015-12-02,12.623673229619
2541,F,2015-12-01,12.889248402753
2542,F,2015-11-30,12.685640770017
2543,F,2015-11-27,12.862690885439
2544,F,2015-11-25,12.880395896982
2545,F,2015-11-24,12.880395896982
2546,F,2015-11-23,12.880395896982
2547,F,2015-11-20,12.924658425837
2548,F,2015-11-19,12.898100908524
2549,F,2015-11-18,12.800723345041
2550,F,2015-11-17,12.526295666137
2551,F,2015-11-16,12.428918102654
2552,F,2015-11-13,12.322688033401
2553,F,2015-11-12,12.428918102654
2554,F,2015-11-11,12.667935758475
2555,F,2015-11-10,12.641378241161
2556,F,2015-11-09,12.685640770017
2557,F,2015-11-06,12.853838379668
2558,F,2015-11-05,12.898100908524
2559,F,2015-11-04,12.968920954693
2560,F,2015-11-03,13.110561047031
2561,F,2015-11-02,13.057446012404
2562,F,2015-10-30,13.110561047031
2563,F,2015-10-29,13.039741000862
2564,F,2015-10-28,13.252201139369
2565,F,2015-10-27,13.050613423624
2566,F,2015-10-26,13.74302340379
2567,F,2015-10-23,13.734258720496
2568,F,2015-10-22,13.655376570857
2569,F,2015-10-21,13.506376954872
2570,F,2015-10-20,13.480082904993
2571,F,2015-10-19,13.462553538406
2572,F,2015-10-16,13.39243607206
2573,F,2015-10-15,13.339847972301
2574,F,2015-10-14,13.155789623143
2575,F,2015-10-13,13.09443684009
2576,F,2015-10-12,13.129495573263
2577,F,2015-10-09,13.12073088997
2578,F,2015-10-08,13.138260256557
2579,F,2015-10-07,12.927907857519
2580,F,2015-10-06,12.542261792617
2581,F,2015-10-05,12.437085593098
2582,F,2015-10-02,12.261791927233
2583,F,2015-10-01,11.98132206185
2584,F,2015-09-30,11.893675228918
2585,F,2015-09-29,11.525558530602
2586,F,2015-09-28,11.499264480722
2587,F,2015-09-25,11.858616495745
2588,F,2015-09-24,11.963792695263
2589,F,2015-09-23,11.990086745143
2590,F,2015-09-22,12.200439144181
2591,F,2015-09-21,12.55102647591
2592,F,2015-09-18,12.515967742737
2593,F,2015-09-17,12.796437608121
2594,F,2015-09-16,12.831496341293
2595,F,2015-09-15,12.542261792617
2596,F,2015-09-14,12.077733578075
2597,F,2015-09-11,12.016380795023
2598,F,2015-09-10,12.033910161609
2599,F,2015-09-09,11.858616495745
2600,F,2015-09-08,11.98132206185
2601,F,2015-09-04,11.884910545624
2602,F,2015-09-03,12.130321677835
2603,F,2015-09-02,12.156615727715
2604,F,2015-09-01,12.025145478316
2605,F,2015-08-31,12.156615727715
2606,F,2015-08-28,12.042674844902
2607,F,2015-08-27,11.884910545624
2608,F,2015-08-26,11.578146630361
2609,F,2015-08-25,11.306441448271
2610,F,2015-08-24,11.560617263775
2611,F,2015-08-21,12.147851044421
2612,F,2015-08-20,12.647437992136
2613,F,2015-08-19,12.945437224106
2614,F,2015-08-18,12.998025323865
2615,F,2015-08-17,12.866555074466
2616,F,2015-08-14,12.954201907399
2617,F,2015-08-13,12.892849124346
2618,F,2015-08-12,12.866555074466
2619,F,2015-08-11,12.884084441053
2620,F,2015-08-10,13.138260256557
2621,F,2015-08-07,12.971731273985
2622,F,2015-08-06,12.998025323865
2623,F,2015-08-05,12.971731273985
2624,F,2015-08-04,13.068142790211
2625,F,2015-08-03,13.09443684009
2626,F,2015-07-31,12.998025323865
2627,F,2015-07-30,13.234671772782
2628,F,2015-07-29,13.331083289008
2629,F,2015-07-28,12.871091482812
2630,F,2015-07-27,12.628076943689
2631,F,2015-07-24,12.489211492762
2632,F,2015-07-23,12.680151487787
2633,F,2015-07-22,12.515248764811
2634,F,2015-07-21,12.593360580957
2635,F,2015-07-20,12.645435125055
2636,F,2015-07-17,12.74958421325
2637,F,2015-07-16,12.645435125055
2638,F,2015-07-15,12.801658757348
2639,F,2015-07-14,12.853733301446
2640,F,2015-07-13,12.706188759836
2641,F,2015-07-10,12.567323308908
2642,F,2015-07-09,12.437136948664
2643,F,2015-07-08,12.471853311396
2644,F,2015-07-07,12.888449664177
2645,F,2015-07-06,12.83637512008
2646,F,2015-07-02,12.905807845543
2647,F,2015-07-01,13.009956933739
2648,F,2015-06-30,13.027315115105
2649,F,2015-06-29,13.035994205788
2650,F,2015-06-26,13.36579965174
2651,F,2015-06-25,13.400516014471
2652,F,2015-06-24,13.452590558569
2653,F,2015-06-23,13.270329654227
2654,F,2015-06-22,13.1314642033
2655,F,2015-06-19,13.114106021934
2656,F,2015-06-18,13.140143293983
2657,F,2015-06-17,13.035994205788
2658,F,2015-06-16,13.018636024422
2659,F,2015-06-15,13.062031477836
2660,F,2015-06-12,13.218255110129
2661,F,2015-06-11,13.261650563544
2662,F,2015-06-10,13.04467329647
2663,F,2015-06-09,12.914486936226
2664,F,2015-06-08,12.931845117592
2665,F,2015-06-05,12.827696029397
2666,F,2015-06-04,13.062031477836
2667,F,2015-06-03,13.192217838081
2668,F,2015-06-02,13.244292382178
2669,F,2015-06-01,13.331083289008
2670,F,2015-05-29,13.166180566032
2671,F,2015-05-28,13.270329654227
2672,F,2015-05-27,13.296366926276
2673,F,2015-05-26,13.183538747398
2674,F,2015-05-22,13.252971472861
2675,F,2015-05-21,13.461269649252
2676,F,2015-05-20,13.27900874491
2677,F,2015-05-19,13.452590558569
2678,F,2015-05-18,13.522023284033
2679,F,2015-05-15,13.435232377203
2680,F,2015-05-14,13.252971472861
2681,F,2015-05-13,13.374478742423
2682,F,2015-05-12,13.504665102667
2683,F,2015-05-11,13.582776918813
2684,F,2015-05-08,13.600135100179
2685,F,2015-05-07,13.461269649252
2686,F,2015-05-06,13.435232377203
2687,F,2015-05-05,13.478627830618
2688,F,2015-05-04,13.695605097692
2689,F,2015-05-01,13.72164236974
2690,F,2015-04-30,13.712963279057
2691,F,2015-04-29,13.903903274082
2692,F,2015-04-28,13.809318898068
2693,F,2015-04-27,13.671741623866
2694,F,2015-04-24,13.559960088576
2695,F,2015-04-23,13.551361508939
2696,F,2015-04-22,13.680340203503
2697,F,2015-04-21,13.602952986765
2698,F,2015-04-20,13.680340203503
2699,F,2015-04-17,13.551361508939
2700,F,2015-04-16,13.706135942416
2701,F,2015-04-15,13.817917477706
2702,F,2015-04-14,13.731931681329
2703,F,2015-04-13,13.645945884953
2704,F,2015-04-10,13.783523159155
2705,F,2015-04-09,13.714734522054
2706,F,2015-04-08,13.740530260967
2707,F,2015-04-07,13.671741623866
2708,F,2015-04-06,13.757727420242
2709,F,2015-04-02,13.783523159155
2710,F,2015-04-01,13.680340203503
2711,F,2015-03-31,13.878107535169
2712,F,2015-03-30,13.895304694445
2713,F,2015-03-27,13.740530260967
2714,F,2015-03-26,13.76632599988
2715,F,2015-03-25,13.91250185372
2716,F,2015-03-24,14.239247879951
2717,F,2015-03-23,14.247846459588
2718,F,2015-03-20,14.17045924285
2719,F,2015-03-19,14.050079127922
2720,F,2015-03-18,14.153262083574
2721,F,2015-03-17,14.093072026111
2722,F,2015-03-16,14.179057822487
2723,F,2015-03-13,13.929699012995
2724,F,2015-03-12,13.903903274082
2725,F,2015-03-11,13.542762929301
2726,F,2015-03-10,13.516967190388
2727,F,2015-03-09,13.783523159155
2728,F,2015-03-06,13.697537362779
2729,F,2015-03-05,13.852311796256
2730,F,2015-03-04,13.783523159155
2731,F,2015-03-03,13.903903274082
2732,F,2015-03-02,14.247846459588
2733,F,2015-02-27,14.050079127922
2734,F,2015-02-26,14.084473446473
2735,F,2015-02-25,14.196254981762
2736,F,2015-02-24,14.067276287198
2737,F,2015-02-23,14.084473446473
2738,F,2015-02-20,14.101670605748
2739,F,2015-02-19,14.127466344661
2740,F,2015-02-18,13.938297592633
2741,F,2015-02-17,13.852311796256
2742,F,2015-02-13,14.015684809372
2743,F,2015-02-12,14.067276287198
2744,F,2015-02-11,13.972691911184
2745,F,2015-02-10,13.835114636981
2746,F,2015-02-09,13.688938783141
2747,F,2015-02-06,13.637347305315
2748,F,2015-02-05,13.628748725677
2749,F,2015-02-04,13.645945884953
2750,F,2015-02-03,13.456777132924
2751,F,2015-02-02,13.130031106694
2752,F,2015-01-30,12.648510646985
2753,F,2015-01-29,12.768890761912
2754,F,2015-01-28,12.433546156044
2755,F,2015-01-27,12.637793320825
2756,F,2015-01-26,12.833530187073
2757,F,2015-01-23,12.68885511202
2758,F,2015-01-22,12.790978694411
2759,F,2015-01-21,12.739916903215
2760,F,2015-01-20,12.773958097346
2761,F,2015-01-16,12.782468395878
2762,F,2015-01-15,12.646303619357
2763,F,2015-01-14,12.859061082671
2764,F,2015-01-13,12.944164067996
2765,F,2015-01-12,12.952674366529
2766,F,2015-01-09,12.944164067996
2767,F,2015-01-08,13.12288033718
2768,F,2015-01-07,12.799488992943
2769,F,2015-01-06,12.442056454576
2770,F,2015-01-05,12.561200634032
2771,F,2015-01-02,13.071818545985
2772,F,2014-12-31,13.19096272544
2773,F,2014-12-30,13.19096272544
2774,F,2014-12-29,13.207983322505
2775,F,2014-12-26,13.148411232777
2776,F,2014-12-24,13.020756754789
2777,F,2014-12-23,13.046287650387
2778,F,2014-12-22,12.952674366529
2779,F,2014-12-19,12.790978694411
2780,F,2014-12-18,12.603752126695
2781,F,2014-12-17,12.297381379523
2782,F,2014-12-16,11.991010632352
2783,F,2014-12-15,12.15270630447
2784,F,2014-12-12,12.756937500281
2785,F,2014-12-11,13.003736157724
2786,F,2014-12-10,12.901612575334
2787,F,2014-12-09,13.131390635712
2788,F,2014-12-08,13.131390635712
2789,F,2014-12-05,13.361168696091
2790,F,2014-12-04,13.454781979949
2791,F,2014-12-03,13.6249879506
2792,F,2014-12-02,13.531374666742
2793,F,2014-12-01,13.420740785819
2794,F,2014-11-28,13.386699591689
2795,F,2014-11-26,13.284576009298
2796,F,2014-11-25,13.344148099026
2797,F,2014-11-24,13.335637800493
2798,F,2014-11-21,13.131390635712
2799,F,2014-11-20,13.15692153131
2800,F,2014-11-19,13.139900934245
2801,F,2014-11-18,13.19096272544
2802,F,2014-11-17,13.22500391957
2803,F,2014-11-14,12.884591978269
2804,F,2014-11-13,12.705875709085
2805,F,2014-11-12,12.408015260446
2806,F,2014-11-11,12.229298991263
2807,F,2014-11-10,11.914417945559
2808,F,2014-11-07,12.059093020612
2809,F,2014-11-06,12.076113617677
2810,F,2014-11-05,11.863356154364
2811,F,2014-11-04,11.871866452896
2812,F,2014-11-03,11.905907647026
2813,F,2014-10-31,11.991010632352
2814,F,2014-10-30,11.871866452896
2815,F,2014-10-29,11.837825258766
2816,F,2014-10-28,11.943256548922
2817,F,2014-10-27,11.656483439697
2818,F,2014-10-24,11.622745426847
2819,F,2014-10-23,12.145684626023
2820,F,2014-10-22,11.917953039285
2821,F,2014-10-21,12.027601581048
2822,F,2014-10-20,11.951691052135
2823,F,2014-10-17,11.825173503947
2824,F,2014-10-16,11.791435491097
2825,F,2014-10-15,11.487793375447
2826,F,2014-10-14,11.622745426847
2827,F,2014-10-13,11.420317349746
2828,F,2014-10-10,11.631179930059
2829,F,2014-10-09,11.673352446122
2830,F,2014-10-08,11.985429064985
2831,F,2014-10-07,11.892649529647
2832,F,2014-10-06,12.246898664573
2833,F,2014-10-03,12.305940187061
2834,F,2014-10-02,12.280636677423
2835,F,2014-10-01,12.305940187061
2836,F,2014-09-30,12.474630251311
2837,F,2014-09-29,12.744534354111
2838,F,2014-09-26,13.773543746038
2839,F,2014-09-25,13.663895204276
2840,F,2014-09-24,13.841019771738
2841,F,2014-09-23,13.638591694638
2842,F,2014-09-22,13.798847255676
2843,F,2014-09-19,14.043447848839
2844,F,2014-09-18,13.984406326351
2845,F,2014-09-17,13.942233810289
2846,F,2014-09-16,13.933799307076
2847,F,2014-09-15,13.891626791014
2848,F,2014-09-12,13.992840829564
2849,F,2014-09-11,14.051882352051
2850,F,2014-09-10,14.026578842414
2851,F,2014-09-09,14.026578842414
2852,F,2014-09-08,14.169965397027
2853,F,2014-09-05,14.456738506252
2854,F,2014-09-04,14.566387048015
2855,F,2014-09-03,14.735077112265
2856,F,2014-09-02,14.844725654028
2857,F,2014-08-29,14.68447009299
2858,F,2014-08-28,14.692904596203
2859,F,2014-08-27,14.642297576928
2860,F,2014-08-26,14.498911022315
2861,F,2014-08-25,14.532649035165
2862,F,2014-08-22,14.48204201589
2863,F,2014-08-21,14.676035589778
2864,F,2014-08-20,14.68447009299
2865,F,2014-08-19,14.642297576928
2866,F,2014-08-18,14.701339099415
2867,F,2014-08-15,14.600125060865
2868,F,2014-08-14,14.701339099415
2869,F,2014-08-13,14.692904596203
2870,F,2014-08-12,14.51578002874
2871,F,2014-08-11,14.48204201589
